name,volume,wall_thickness,manifold,positive_volume,no_intersections,thick_walls
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Space_Invader_Toilet_Paper_Holder/Rechts.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Space_Invader_Toilet_Paper_Holder/Links.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Space_Invader_Toilet_Paper_Holder/InvaderOnePiece.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/_Playmobil_Toilet/Toilette.stl,,0.10478969787117139,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Toilet_Ornament/Toilet_ornament.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Stormtrooper_Lego_Toilet_Paper_Holder/Head.stl,,0.14932201871895287,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Portable_Toilet_ToiToi_114/toitoi.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Toilet_paper_holder/toiletpaperholder3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/toilet_roll_holder/WCrolFinal_4_.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Shaun_the_Sheep_Toilet_Paper_Roll_Countertop_Holder/Head3.example.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Shaun_the_Sheep_Toilet_Paper_Roll_Countertop_Holder/Head7.example.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Shaun_the_Sheep_Toilet_Paper_Roll_Countertop_Holder/Head9.example.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Shaun_the_Sheep_Toilet_Paper_Roll_Countertop_Holder/Head2.example.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Dice_Toilet_for_Shitty_Dice/shitty_dice_toilet.stl,,0.0904834040346605,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Toilet_Trophy/Toilet_Award_Trophy_-_toilet_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Toilet_Keychain/Toilet_ornament.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Robot_toilet_paper_holder/Robot_TP_holder_wall_plate.stl,-17573.158624487296,,False,False,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Toilet_Roll_Toilet_Thinker/StarWars_-_ATAT_drinks_in_the_toilet_bowl_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/toilet/stls/Universal_Toilet_Paper_Cat_Guard/StarWars_-_ATAT_drinks_in_the_toilet_bowl_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Roll_Top_Box_-_round/roll_top_box_-_cover.stl,,0.11498450797845639,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Zip_Top_Bag/ZBFab140x223.stl,,0.1201778827551832,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Zip_Top_Bag/ZBFab140x195.stl,,0.023078817150572344,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Screw_Top_D20_Dice_Box_V2/D20_box_7_blank_top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Screw_Top_D20_Dice_Box_V2/D20_box_7_blank_base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Top_Spool_Holder/Top_Spool_Holder_V2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Top_Spool_Holder/My_Spool_Holder_Split2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Spinning_top_-_up_to_1min_spinning_time_-_easy_print_no_supports/Final_Kreisel.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Star_Wars_Lightsaber__Pencil_Top/Lightsaber_Pencil_Top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-one_ring.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-sides.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-three_springs.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-all.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-three_rings.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Life_(or_anything)_counter_for_table-top_games/Life_Counter_V1.00-all_except_tube.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Spinning_top_/spintop_support_material_.stl,,0.02353783498664766,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Spinning_top_/spintop.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Tea_Dispenser_(top-hook-mounted)_Tea_Bag_Storage_Holder/hook_v7.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Nintendo_3DS_DS_Game_Cartridge_Case_Mario_Bros_Question-Mark_Box_with_snap-top/3DS-CartCaseX5-MarioBox-LID.stl,,0.057194945656589016,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Ultimaker_2_Top_Enclosure/CornerBackLeft.stl,,0.19626241911924597,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/barbarian_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/bard_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/blood_hunter_screen_topper.stl,,0.14752001891903527,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/cleric_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/devil_screen_topper_blank.stl,,0.05596709403182253,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/druid_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/fighter_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/monk_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/paladin_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/ranger_screen_topper.stl,,0.01004996462042866,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/rogue_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/sorcerer_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/warlock_screen_topper.stl,,0.14103782241499593,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/wizard_screen_topper.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/DM_screen-top_initiative_tracker/enemy_screen_topper_1.stl,,0.10565008007624946,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Screw_Top_D20_Dice_Box/D20_box_5_base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Screw_Top_D20_Dice_Box/D20_box_5_top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Koffin-Top_Safety_Razor/BigE-Handle_needs_support.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Koffin-Top_Safety_Razor/Big-E_Handle_flat_bottom.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Koffin-Top_Safety_Razor/perfect_handle_koffin_top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130224g.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130225c_pot.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130224h_4_stems.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130224e_stem_1.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130224f_stem_2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_130224f_stem_3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Shamrock_Planter_-_5142019_-_repaired_top/shamrock_4_130511e.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Castle_Grayskull_critter_hide_with_removable_top/CRITTER-grayskulltopper-2.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Hazi's_Raspberry_Pi_4_Case_Top_+_Easy_Fan_Mount_-_PoE-Hat_Support/top_low_fan40_poe.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Hazi's_Raspberry_Pi_4_Case_Top_+_Easy_Fan_Mount_-_PoE-Hat_Support/top_low_fan50_poe.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Hazi's_Raspberry_Pi_4_Case_Top_+_Easy_Fan_Mount_-_PoE-Hat_Support/top_high_fan40_poe.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Hazi's_Raspberry_Pi_4_Case_Top_+_Easy_Fan_Mount_-_PoE-Hat_Support/top_high_fan50_poe.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Hazi's_Raspberry_Pi_4_Case_Top_+_Easy_Fan_Mount_-_PoE-Hat_Support/Bottom_Mesh_SM.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Bottle_Top_Gnat_Trap/GnatCap.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Flat_Top_Storage_Tank_for_28mm_Gaming/storage-tank-80mm-complete.stl,,0.014432581804934577,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/0_top_ring.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/0_best_top_top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/coupler_lid.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/coupler.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/finger_pull_long.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/392mm_pull.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/486mm_pull.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/8mm_pull.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/+_5_Minute_Fat_Ring_Spinning_Top/BIG_674-9_pull_.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Jack-O-Lantern_separate_stem_and_top/pumpkin_stem.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Jack-O-Lantern_separate_stem_and_top/pumpkin.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Jeep_Wrangler_freedom_panel_top_wrench/jeep_freedom_panel_top_wrench_v62.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Top_(spinning_top)/toupie2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Light_House_Remixed_Top/balcony.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Spinning_top_v8/v8-top.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Nerf_Retaliator_Top_Rails/RET_body_front_R.stl,,0.0637292615880093,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Nerf_Retaliator_Top_Rails/RET_body_front_L.stl,,0.06417122017750537,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/New_KK21_Top_case/KK2_casing_v06_bottom_wo_tabs.stl,,0.08589605673020774,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/New_KK21_Top_case/KK2_casing_v06_bottom_w_tabs.stl,,0.029189575651607236,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Die_of_Holding_New_and_Improved_d20_Swivel_Top_Magnetic_Latch/hinge_pin.stl,,0.050944615509948374,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tops/stls/CR-10_table_top_enclosure_frame/pin.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/thingiverse/tops/stls/Santa_Hat_-_Christmas_decoration_that_fits_onto_the_top_of_a_bottle_of_Bubbly/Santa_Hat.stl,,0.17675066688289914,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/MakerbotTV_TV_Stand_for_iPhone/iPhone_TV_Stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/MakerbotTV_TV_Stand_for_iPhone/iPhone_TV_Stand_SinglePlate.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/MakerbotTV_TV_Stand_for_iPhone/iPhone_TV_With_Logo.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/NVIDIA_Shield_TV_stand_(small_2017)_-_simple/shield_simple.normal_v2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/PSVR_Camera_-_Rotating_TV_Stand/Base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/TV_&_Stand/Small_Drawer.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/TV_&_Stand/TV.stl,,0.1332257932594942,False,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/TV_&_Stand/Stand__TV.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/TV_&_Stand/Drawer_handle.stl,,0.1331865065611721,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/TV_&_Stand/Small_Drawer_handle.stl,,0.0936821689442794,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Smart_Stand_-_A_smart_little_stand_for_Smart_Devices_(Phones_and_Tablets)/phone_holder.stl,,0.05462645931175766,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Smart_Stand_-_A_smart_little_stand_for_Smart_Devices_(Phones_and_Tablets)/phone_bolt.stl,,0.18234075076047715,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Smart_Stand_-_A_smart_little_stand_for_Smart_Devices_(Phones_and_Tablets)/tablet_holder.stl,,0.08716724342693136,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Smart_Stand_-_A_smart_little_stand_for_Smart_Devices_(Phones_and_Tablets)/tablet_bolt.stl,,0.18991914301787605,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Smart_Stand_-_A_smart_little_stand_for_Smart_Devices_(Phones_and_Tablets)/tablet_stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/3D_Printable_Monitor_-_TV_Stand/VESA_100x100_Mount_v1.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/3D_Printable_Monitor_-_TV_Stand/20x40_Versa_TV_Stand_Base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/3D_Printable_Monitor_-_TV_Stand/Monitor_Stand_Top_v1.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Headphone_stand_(setup_themed)/3_Base_posts.stl,,0.1669078186158765,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/75_Big_Screen_TV_and_TV_Stand_112_Scale/Big_Screen_75_TV_1-12_scale.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/75_Big_Screen_TV_and_TV_Stand_112_Scale/Big_Screen_TV_Stand_1-12_scale.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/75_Big_Screen_TV_and_TV_Stand_112_Scale/Big_Screen_TV_and_Stand_75_1-12_scale.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Designer_Lithophane_Moon_Lamp/Light_Stand_D28.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Designer_Lithophane_Moon_Lamp/Ceiling_Adapter_D28.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Apple_Watch_Stand_-_Thing/NaturelThing_v4.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Apple_Watch_Stand_-_Thing/AppleWatchThing_v4.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Controller_rack_for_TV_Stand/Rack_for_TV_Stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/iPhone_TV_Stand/I_PWN_TV_DOCK_ANT.stl,,0.09914598786996394,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/iPhone_TV_Stand/I_PWN_TV_DOCK_BASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/iPhone_TV_Stand/I_PWN_TV_DOCK_EARS.stl,,0.03911107719067289,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/iPhone_TV_Stand/I_PWN_TV_DOCK_FRONT.stl,,0.13578210420708514,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/iPhone_TV_Stand/I_PWN_TV_DOCK_VOLUME.stl,,0.005058669280776191,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Old_paddle-wheel_steam_boat_with_display_stand_(visual_benchy)/paddle_stand_rand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Old_paddle-wheel_steam_boat_with_display_stand_(visual_benchy)/paddle_stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/I_LOVE_YOU_FOREVER_/ILOVE_YOU_FOREVER.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Knight_-_The_Crescent_Dart/TheCrescentDarts.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Knight_-_The_Crescent_Dart/HalfCrescentDart.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Knight_-_The_Crescent_Dart/STAND.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Knight_-_The_Crescent_Dart/STAND-Back.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Knight_-_The_Crescent_Dart/Text.stl,,0.1388439216312461,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/LCD_TV_Stand/TV_Standaard_deksel.v1.stl,,0.18941363949521894,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Xbox_One_Controller_Stand/Xbox_Logo_Infill.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Ring_lamp_-_statue_-_flowerpot_stand_/kulamp_-_stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Flat_Panel_TV_with_Corner_TV_Stand/Flat_Panel_TV.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Deer_Decoration_-_Printer_Friendly/Small.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Deer_Decoration_-_Printer_Friendly/Medium.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Star_Wars_Logo_Mural/Star_Wars_busy.stl,,0.18476317453803978,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Moon_Lamp_(LED_Strip_Mount_WS2812B)/moon_lamp_6_inches_gewinde.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Vizio_tv_stand/Body1.stl,,0.14285861665501176,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Portal_TV_stand/portal_stand_one_piece_v1.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Ender-3_LCD_Display_Stand/left_Side.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Lightsaber_Stand/Elemental_Nature_Stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/JDO_Apple_Watch_Stand_(series_1-7)_plastic_and_metal_charger_compatible/Apple_Watch_Stand_v26_bottom.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Multi_Angle_Phone_Stand/modSpinner.stl,,0.019622709590923063,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Multi_Angle_Phone_Stand/modBodyRing.stl,,0.08147634123790667,True,True,True,False
/data/csc4801/KedzioraLab/thingiverse/tv/stls/DIN_Rail_Stand_KIT/DIN_Rail_35_Stand_Light.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/DIN_Rail_Stand_KIT/DIN_Rail_35_Stand_Pro.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/DIN_Rail_Stand_KIT/DIN_Rail_35_Stand_Light_IEC_socket_male.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/DIN_Rail_Stand_KIT/DIN_Rail_35_Stand_Light_IEC_socket_female.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Samsung_Galaxy_Watch_4_Stand/Samsung_Stand.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Jewelry_stand_Bracelet_stand_Jewellery_holder_Watch_stand/Side-L_Cura.stl,-137029.72296238184,,True,False,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Yin_Yang_panther/Panther_V1_base.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/tv/stls/Xbox_One_Controller_Stand_Remix/XBOX_One_Controller_Stand_with_Logo.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Curved_honeycomb_vase/sotvl_Spiral-Vase.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Curved_honeycomb_vase/sotvl_thick-Blender.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Julia_Vase_#011_-_Heatwave/Julia_Vase_011_-_Heatwave_-_Shell.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Voronoi_vase/Voronoi_Vase_V2_UPPER_PART.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Voronoi_vase/Voronoi_Vase_V2_1_piece.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Julia_Vase_#004_-_Bloom/Julia_Vase_004_-_Bloom_-_Shell.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Julia_Vase_#004_-_Bloom/Julia_Vase_004_-_Bloom_-_Solid.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Vase_Collection/Cross-Cut_Spiral_Vase.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Vase_Collection/Two_Face_Cross-Cut_Spiral_Vase.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl2.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl1.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl3.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl4.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotv.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl9.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Honeycomb_vase_parametric/sotvl8.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/VASE_CANAL.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/SHITY_BUT_COOL_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/VASE_GRILL.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/VASE_SPIRAL.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/VASE_JOG.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/BI_LINE_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/RIVER_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/BOL.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/BASIC_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/LARGE_BI_LINED_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/VASE_COLLECTION/LONG_VASE.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/thingiverse/vase/stls/Another_Koch_Snowflake_Vase/Vase_3_Tier_Circular_Base_rebuilt.stl,,,False,True,True,True
